o_x,o_y,d_x,d_y,o_node,d_node
-87.6288741572,41.8920726347,-87.5831437169,41.7905062613,258023465.0,261224544.0
-87.6716536214,41.8786674201,-87.672920435,41.8631181033,261197750.0,261145360.0
-87.8060200025,41.9465114202,-87.7112105933,41.9386661962,261181579.0,313441004.0
-87.7603493864,41.8910854233,-87.6207628651,41.8983317935,261198418.0,27440574.0
-87.6262105324,41.8991556134,-87.6327464887,41.8809944707,261149262.0,28289897.0
-87.5949254391,41.7788768603,-87.592310855,41.794090253,261137159.0,261358990.0
-87.6341560931,41.922082541,-87.6676836101,42.0062788614,656680113.0,261166381.0
-87.6327464887,41.8809944707,-87.6536139825,41.8983058696,28289897.0,739187858.0
-87.7112105933,41.9386661962,-87.714003807,41.8390869059,313441004.0,261163038.0
-87.7209182385,41.9000696026,-87.7560467111,41.8906088526,261202207.0,261258147.0
-87.6241352979,41.8492467545,-87.6209929134,41.8849871918,253960123.0,623820257.0
-87.6188683546,41.8909220259,-87.6327464887,41.8809944707,269448563.0,28289897.0
-87.6398538587,41.9347624564,-87.6530217894,41.9581548757,259379126.0,257372149.0
-87.5949254391,41.7788768603,-87.5727819867,41.7615779081,261137159.0,261132617.0
-87.6991553432,41.9227606205,-87.6494887289,41.9226862843,366227246.0,370097351.0
-87.6428084655,41.8853000224,-87.6207628651,41.8983317935,258020602.0,27440574.0
-87.7600980476,41.8837934871,-87.6428084655,41.8853000224,261210198.0,258020602.0
-87.6634164054,41.9867117999,-87.6559981815,41.9442266014,261218260.0,261199726.0
-87.7299764859,41.7749312653,-87.6862228603,41.7828367169,6821685223.0,261149834.0
-87.6159695226,41.7402057565,-87.6233665115,41.7065878819,261127123.0,261137021.0
-87.6197106717,41.8950334495,-87.6350918563,41.8510178239,262184019.0,261118916.0
-87.6618611238,41.8741766252,-87.6327464887,41.8809944707,1309327401.0,28289897.0
-87.6333080367,41.899602111,-87.6763559892,41.9012069941,261267239.0,261202157.0
-87.5941966274,41.7980417164,-87.5874792581,41.8059116993,386823019.0,261145931.0
-87.6188683546,41.8909220259,-87.6262149064,41.8925077809,269448563.0,258023463.0
-87.7880088189,41.9275798469,-87.685362024,41.9286190509,315577854.0,261092768.0
-87.6006915709,41.8204569069,-87.6278050029,41.6888979791,261124292.0,261218874.0
-87.7083657043,41.7457577128,-87.6159695226,41.7402057565,261166819.0,261127123.0
-87.6635175498,41.874005383,-87.6333080367,41.899602111,736019814.0,261267239.0
-87.6262105324,41.8991556134,-87.642648998,41.8792550844,261149262.0,257381494.0
-87.6523653588,41.9636331692,-87.6341560931,41.922082541,257169228.0,656680113.0
-87.7058971305,41.8789144956,-87.7560467111,41.8906088526,261132070.0,261258147.0
-87.6327464887,41.8809944707,-87.657005027,41.8790669938,28289897.0,261239964.0
-87.642648998,41.8792550844,-87.7103591445,41.9210196071,257381494.0,261203064.0
-87.642648998,41.8792550844,-87.6197106717,41.8950334495,257381494.0,262184019.0
-87.6173580061,41.859349715,-87.642648998,41.8792550844,11938585879.0,257381494.0
-87.6262105324,41.8991556134,-87.6318639497,41.8920421365,261149262.0,2291929239.0
-87.6462109769,41.9218549112,-87.6327464887,41.8809944707,262369215.0,28289897.0
-87.6523653588,41.9636331692,-87.6207628651,41.8983317935,257169228.0,27440574.0
-87.6429586652,41.8679024175,-87.642648998,41.8792550844,256612742.0,257381494.0
-87.6750856208,41.8704150003,-87.6564115308,41.9362371791,1324353893.0,4173985511.0
-87.6516929533,41.8162234797,-87.6327464887,41.8809944707,261250999.0,28289897.0
-87.7296791339,41.9196352314,-87.6288741572,41.8920726347,4081947222.0,258023465.0
-87.6591665992,41.8090182499,-87.6563059862,41.7442051463,386392006.0,261151261.0
-87.6357600901,41.9074919303,-87.6652247765,41.9944422482,261166853.0,261159008.0
-87.6796002867,41.8995065476,-87.6662888874,41.941555829,261172241.0,261166435.0
-87.6750856208,41.8704150003,-87.6428084655,41.8853000224,1324353893.0,258020602.0
-87.6558787862,41.96581197,-87.6203346241,41.8571838585,257148945.0,288595701.0
-87.6635175498,41.874005383,-87.6324245245,41.8090844303,736019814.0,9600678723.0
-87.657005027,41.8790669938,-87.6321092196,41.9002656868,261239964.0,2291929252.0
-87.7452828446,41.7966403342,-87.5943479846,41.8060217045,261134351.0,261137191.0
-87.6641882421,41.9799124453,-87.6676836101,42.0062788614,257171881.0,261166381.0
-87.6903405275,41.7462155842,-87.6750856208,41.8704150003,261137980.0,1324353893.0
-87.6288741572,41.8920726347,-87.6298717446,41.7617023786,258023465.0,261224822.0
-87.7058971305,41.8789144956,-87.6635175498,41.874005383,261132070.0,736019814.0
-87.6925159284,41.8637871234,-87.6129454143,41.8919715078,261162522.0,736932535.0
-87.551994147,41.7559614313,-87.6327464887,41.8809944707,261126834.0,28289897.0
-87.6991553432,41.9227606205,-87.6964352325,41.795430631,366227246.0,261163996.0
-87.6725026464,41.8299223039,-87.714003807,41.8390869059,261170322.0,261163038.0
-87.667569312,41.8502663663,-87.6333080367,41.899602111,261151990.0,261267239.0
-87.6428084655,41.8853000224,-87.6572331997,41.8852813201,258020602.0,258956097.0
-87.667569312,41.8502663663,-87.714003807,41.8390869059,261151990.0,261163038.0
-87.7560467111,41.8906088526,-87.7655016086,41.9272609555,261258147.0,261236570.0
-87.667569312,41.8502663663,-87.6559981815,41.9442266014,261151990.0,261199726.0
-87.6262149064,41.8925077809,-87.6173580061,41.859349715,258023463.0,11938585879.0
-87.8060200025,41.9465114202,-87.7980321814,41.9292973683,261181579.0,261149035.0
-87.6209929134,41.8849871918,-87.6262105324,41.8991556134,623820257.0,261149262.0
-87.7600980476,41.8837934871,-87.6429586652,41.8679024175,261210198.0,256612742.0
-87.6712503529,41.6846149678,-87.6295663156,41.7275849467,261329458.0,261173898.0
-87.6941973701,41.9005603836,-87.6836429218,41.9119723006,261119857.0,261291025.0
-87.642648998,41.8792550844,-87.6188683546,41.8909220259,257381494.0,269448563.0
-87.6635175498,41.874005383,-87.6333080367,41.899602111,736019814.0,261267239.0
-87.695666342,41.7718485152,-87.714003807,41.8390869059,261150080.0,261163038.0
-87.6129454143,41.8919715078,-87.642648998,41.8792550844,736932535.0,257381494.0
-87.640698076,41.9431550855,-87.642648998,41.8792550844,2650379809.0,257381494.0
-87.6261455896,41.9027880476,-87.6378442095,41.8932163595,261278115.0,709413342.0
-87.6327464887,41.8809944707,-87.5989445134,41.7979711911,28289897.0,261313716.0
-87.5964755956,41.728182061,-87.551428197,41.7412427285,261192480.0,261116225.0
-87.6221729369,41.8706073724,-87.6429586652,41.8679024175,2428811753.0,256612742.0
-87.6321092196,41.9002656868,-87.6197106717,41.8950334495,2291929252.0,262184019.0
-87.6634164054,41.9867117999,-87.6701668569,42.0096228806,261218260.0,261289110.0
-87.6701668569,42.0096228806,-87.6634164054,41.9867117999,261289110.0,261218260.0
-87.642648998,41.8792550844,-87.6753116216,41.906025969,257381494.0,261110397.0
-87.6841474493,41.8847677845,-87.6603894557,41.958055933,261135318.0,12191241534.0
-87.5893233661,41.7696482642,-87.6219716519,41.8774061234,261230087.0,33718417.0
-87.6129454143,41.8919715078,-87.6378442095,41.8932163595,736932535.0,709413342.0
-87.6327464887,41.8809944707,-87.6262149064,41.8925077809,28289897.0,258023463.0
-87.6665962653,41.7759288274,-87.695666342,41.7718485152,261151942.0,261150080.0
-87.7560467111,41.8906088526,-87.7655016086,41.9272609555,261258147.0,261236570.0
-87.6940960217,41.9798553089,-87.689951469,41.9216471318,261128132.0,261132208.0
-87.6429586652,41.8679024175,-87.6750856208,41.8704150003,256612742.0,1324353893.0
-87.6536139825,41.8983058696,-87.6209929134,41.8849871918,739187858.0,623820257.0
-87.6517705068,41.9426918444,-87.6649377243,41.9872255578,262225045.0,261214991.0
-87.7209182385,41.9000696026,-87.7112105933,41.9386661962,261202207.0,313441004.0
-87.5961833442,41.8089162826,-87.6988607973,41.8173662079,1588205336.0,418466972.0
-87.6209929134,41.8849871918,-87.6109393487,41.7921360843,623820257.0,261185250.0
-87.6530217894,41.9581548757,-87.6197106717,41.8950334495,257372149.0,262184019.0
-87.6173580061,41.859349715,-87.6291051864,41.9002212967,11938585879.0,250755811.0
-87.6842894005,41.8921964292,-87.6197106717,41.8950334495,261135329.0,262184019.0
-87.6209929134,41.8849871918,-87.6941973701,41.9005603836,623820257.0,261119857.0
-87.6201776393,41.7692450579,-87.6980008039,41.7681062939,261214297.0,261142089.0
-87.5727819867,41.7615779081,-87.6424975271,41.7771962546,261132617.0,261214537.0
-87.6763559892,41.9012069941,-87.6494887289,41.9226862843,261202157.0,370097351.0
-87.6321092196,41.9002656868,-87.6572331997,41.8852813201,2291929252.0,258956097.0
-87.6314065252,41.8710158803,-87.6103458371,41.7621423146,874447445.0,261152701.0
-87.6341560931,41.922082541,-87.6761824959,41.9505456965,656680113.0,307939992.0
-87.5727819867,41.7615779081,-87.6179313803,41.7923572233,261132617.0,261126997.0
-87.6357600901,41.9074919303,-87.6499072264,41.9049353016,261166853.0,734237297.0
-87.7049072355,41.9283913974,-87.6467297286,41.9346591566,369649678.0,259576127.0
-87.685362024,41.9286190509,-87.6922563262,41.9157411934,261092768.0,261224226.0
-87.6493598032,41.7687668368,-87.6932651023,41.7736412828,261250917.0,261142087.0
-87.6241352979,41.8492467545,-87.6262149064,41.8925077809,253960123.0,258023463.0
-87.6284185393,41.7107380118,-87.6698353627,41.7405850222,261114801.0,261250076.0
-87.771166703,41.9788295262,-87.6763559892,41.9012069941,261115432.0,261202157.0
-87.6991553432,41.9227606205,-87.7655016086,41.9272609555,366227246.0,261236570.0
-87.6221729369,41.8706073724,-87.6462934762,41.9290776551,2428811753.0,261141229.0
-87.6317173661,41.9146162864,-87.6308650266,41.9058577688,259745404.0,366593183.0
-87.6698377982,41.8996701799,-87.6327464887,41.8809944707,261336469.0,28289897.0
-87.6327464887,41.8809944707,-87.6188683546,41.8909220259,28289897.0,269448563.0
-87.6430228044,41.9345397158,-87.647113634,41.946489764,259578461.0,262170926.0
-87.695666342,41.7718485152,-87.6763559892,41.9012069941,261150080.0,261202157.0
-87.6519703953,41.9492209135,-87.6207628651,41.8983317935,261181583.0,27440574.0
-87.5727819867,41.7615779081,-87.6333080367,41.899602111,261132617.0,261267239.0
-87.7142147077,41.8681324282,-87.6188683546,41.8909220259,261116742.0,269448563.0
-87.6378442095,41.8932163595,-87.6714455473,41.9797955506,709413342.0,257170004.0
-87.6519703953,41.9492209135,-87.6665362779,42.0159343756,261181583.0,261118345.0
-87.6159695226,41.7402057565,-87.5727819867,41.7615779081,261127123.0,261132617.0
-87.6358909539,41.9292629902,-87.6261455896,41.9027880476,26099542.0,261278115.0
-87.6149864759,41.8205743953,-87.5853031602,41.8012268363,3985025077.0,1578759292.0
-87.6186777673,41.8351179863,-87.6333080367,41.899602111,261127033.0,261267239.0
-87.6188683546,41.8909220259,-87.6428084655,41.8853000224,269448563.0,258020602.0
-87.6188683546,41.8909220259,-87.6262149064,41.8925077809,269448563.0,258023463.0
-87.6634164054,41.9867117999,-87.6559981815,41.9442266014,261218260.0,261199726.0
-87.657005027,41.8790669938,-87.6750856208,41.8704150003,261239964.0,1324353893.0
-87.6262149064,41.8925077809,-87.6209929134,41.8849871918,258023463.0,623820257.0
-87.6499072264,41.9049353016,-87.6262105324,41.8991556134,734237297.0,261149262.0
-87.6179313803,41.7923572233,-87.6339734222,41.8420761168,261126997.0,261118924.0
-87.642648998,41.8792550844,-87.6317173661,41.9146162864,257381494.0,259745404.0
-87.6467297286,41.9346591566,-87.6207628651,41.8983317935,259576127.0,27440574.0
-87.6838349425,41.9477915865,-87.6875155152,41.9751709433,261181630.0,261129980.0
-87.7655016086,41.9272609555,-87.6763559892,41.9012069941,261236570.0,261202157.0
-87.6532439924,41.9528229157,-87.6515625922,41.9363101308,261273954.0,4173985509.0
-87.7215590627,41.968069,-87.6991553432,41.9227606205,305898751.0,366227246.0
-87.667569312,41.8502663663,-87.714003807,41.8390869059,261151990.0,261163038.0
-87.6559981815,41.9442266014,-87.6838349425,41.9477915865,261199726.0,261181630.0
-87.6327464887,41.8809944707,-87.6618611238,41.8741766252,28289897.0,1309327401.0
-87.6188683546,41.8909220259,-87.6221729369,41.8706073724,269448563.0,2428811753.0
-87.6314065252,41.8710158803,-87.6572331997,41.8852813201,874447445.0,258956097.0
-87.6188683546,41.8909220259,-87.6221729369,41.8706073724,269448563.0,2428811753.0
-87.6838349425,41.9477915865,-87.6558787862,41.96581197,261181630.0,257148945.0
-87.7242081939,41.7929819032,-87.7696154528,41.7925923603,261160795.0,540571895.0
-87.7235831853,41.9836363072,-87.6558787862,41.96581197,261105009.0,257148945.0
-87.5896070309,41.7979652088,-87.5874792581,41.8059116993,261141741.0,261145931.0
-87.665676837,41.9287630064,-87.6540070286,41.9147473049,261166425.0,265641952.0
-87.6980008039,41.7681062939,-87.6707697365,41.7475342629,261142089.0,261177259.0
-87.6291051864,41.9002212967,-87.6173580061,41.859349715,250755811.0,11938585879.0
-87.6161341112,41.7632467988,-87.5727819867,41.7615779081,261127106.0,261132617.0
-87.667569312,41.8502663663,-87.6991553432,41.9227606205,261151990.0,366227246.0
-87.6428084655,41.8853000224,-87.6572331997,41.8852813201,258020602.0,258956097.0
-87.6460070664,41.9534000435,-87.6327464887,41.8809944707,262167589.0,28289897.0
-87.6991553432,41.9227606205,-87.7112105933,41.9386661962,366227246.0,313441004.0
-87.6186777673,41.8351179863,-87.6159695226,41.7402057565,261127033.0,261127123.0
-87.6763559892,41.9012069941,-87.6333080367,41.899602111,261202157.0,261267239.0
-87.6950125892,42.001571027,-87.6875155152,41.9751709433,261224249.0,261129980.0
-87.6221729369,41.8706073724,-87.6429586652,41.8679024175,2428811753.0,256612742.0
-87.6558787862,41.96581197,-87.6251921424,41.8788655841,257148945.0,27440219.0
-87.6635175498,41.874005383,-87.6559981815,41.9442266014,736019814.0,261199726.0
-87.6574177422,41.9934409461,-87.6209929134,41.8849871918,261747507.0,623820257.0
-87.6763559892,41.9012069941,-87.6991553432,41.9227606205,261202157.0,366227246.0
-87.6750856208,41.8704150003,-87.6747191345,41.8995897957,1324353893.0,261115166.0
-87.5961833442,41.8089162826,-87.5727819867,41.7615779081,1588205336.0,261132617.0
-87.6499072264,41.9049353016,-87.6378442095,41.8932163595,734237297.0,709413342.0
-87.6530217894,41.9581548757,-87.6761824959,41.9505456965,257372149.0,307939992.0
-87.6209929134,41.8849871918,-87.6173580061,41.859349715,623820257.0,11938585879.0
-87.704648384,41.9210845826,-87.7049072355,41.9283913974,261202962.0,369649678.0
-87.6288741572,41.8920726347,-87.6525344838,41.8926581076,258023465.0,261204537.0
-87.5727819867,41.7615779081,-87.6424975271,41.7771962546,261132617.0,261214537.0
-87.6559981815,41.9442266014,-87.6838349425,41.9477915865,261199726.0,261181630.0
-87.6357600901,41.9074919303,-87.6318639497,41.8920421365,261166853.0,2291929239.0
-87.6221729369,41.8706073724,-87.6318639497,41.8920421365,2428811753.0,2291929239.0
-87.6997544065,41.9211259143,-87.6378442095,41.8932163595,261294943.0,709413342.0
-87.6494887289,41.9226862843,-87.6991553432,41.9227606205,370097351.0,366227246.0
-87.6241352979,41.8492467545,-87.6429586652,41.8679024175,253960123.0,256612742.0
-87.5799482481,41.7761636931,-87.5963032107,41.7769506664,261270976.0,261163775.0
-87.6327464887,41.8809944707,-87.6486268165,41.8270879119,28289897.0,261154087.0
-87.6333080367,41.899602111,-87.6701668569,42.0096228806,261267239.0,261289110.0
-87.5874792581,41.8059116993,-87.6327464887,41.8809944707,261145931.0,28289897.0
-87.6288741572,41.8920726347,-87.6266589003,41.9075200747,258023465.0,271147928.0
-87.6838349425,41.9477915865,-87.6991553432,41.9227606205,261181630.0,366227246.0
-87.5812710169,41.7642434593,-87.6429586652,41.8679024175,261261625.0,256612742.0
-87.6487879519,41.8361501547,-87.6339734222,41.8420761168,261222943.0,261118924.0
-87.6251921424,41.8788655841,-87.7172201,41.8601900192,27440219.0,261174185.0
-87.6559981815,41.9442266014,-87.6494887289,41.9226862843,261199726.0,370097351.0
-87.6251921424,41.8788655841,-87.7058971305,41.8789144956,27440219.0,261132070.0
-87.6159695226,41.7402057565,-87.6233665115,41.7065878819,261127123.0,261137021.0
-87.6635175498,41.874005383,-87.6339734222,41.8420761168,736019814.0,261118924.0
-87.6462109769,41.9218549112,-87.6262149064,41.8925077809,262369215.0,258023463.0
-87.6350918563,41.8510178239,-87.6221729369,41.8706073724,261118916.0,2428811753.0
-87.681993542,41.9833308063,-87.6378442095,41.8932163595,257172787.0,709413342.0
-87.6327464887,41.8809944707,-87.6173580061,41.859349715,28289897.0,11938585879.0
-87.6510618838,41.9217781876,-87.6536139825,41.8983058696,370097483.0,739187858.0
-87.6763559892,41.9012069941,-87.6494887289,41.9226862843,261202157.0,370097351.0
-87.6950125892,42.001571027,-87.6634164054,41.9867117999,261224249.0,261218260.0
-87.7560467111,41.8906088526,-87.7655016086,41.9272609555,261258147.0,261236570.0
-87.684490122,41.8994222543,-87.7049072355,41.9283913974,261135337.0,369649678.0
-87.6327464887,41.8809944707,-87.642648998,41.8792550844,28289897.0,257381494.0
-87.6559981815,41.9442266014,-87.7112105933,41.9386661962,261199726.0,313441004.0
-87.6233665115,41.7065878819,-87.6333080367,41.899602111,261137021.0,261267239.0
-87.6487879519,41.8361501547,-87.6333080367,41.899602111,261222943.0,261267239.0
-87.6318639497,41.8920421365,-87.6314065252,41.8710158803,2291929239.0,874447445.0
-87.6209929134,41.8849871918,-87.6197106717,41.8950334495,623820257.0,262184019.0
-87.6159695226,41.7402057565,-87.6161341112,41.7632467988,261127123.0,261127106.0
-87.6278050029,41.6888979791,-87.6129454143,41.8919715078,261218874.0,736932535.0
-87.6502900743,41.9729293173,-87.6129454143,41.8919715078,257119074.0,736932535.0
-87.5917077725,41.7458424102,-87.5949330919,41.7146749464,261140619.0,261156514.0
-87.6129454143,41.8919715078,-87.6327464887,41.8809944707,736932535.0,28289897.0
-87.7277626622,41.8452133803,-87.7201851765,41.8625777773,261118010.0,261145327.0
-87.7633990316,41.9540276487,-87.6991553432,41.9227606205,261210232.0,366227246.0
-87.5727819867,41.7615779081,-87.551428197,41.7412427285,261132617.0,261116225.0
-87.6173580061,41.859349715,-87.642648998,41.8792550844,11938585879.0,257381494.0
-87.6467297286,41.9346591566,-87.642648998,41.8792550844,259576127.0,257381494.0
-87.5896070309,41.7979652088,-87.6012851221,41.7904693995,261141741.0,261176761.0
-87.6221729369,41.8706073724,-87.6314065252,41.8710158803,2428811753.0,874447445.0
-87.6950125892,42.001571027,-87.6875155152,41.9751709433,261224249.0,261129980.0
-87.6429586652,41.8679024175,-87.6197106717,41.8950334495,256612742.0,262184019.0
-87.6097621427,41.7409601584,-87.621499206,41.8201666062,261152719.0,497398788.0
-87.6631958495,41.9654457842,-87.6197106717,41.8950334495,257168831.0,262184019.0
-87.657005027,41.8790669938,-87.6197106717,41.8950334495,261239964.0,262184019.0
-87.5949330919,41.7146749464,-87.6153264942,41.7032802648,261156514.0,261127022.0
-87.6558787862,41.96581197,-87.6634164054,41.9867117999,257148945.0,261218260.0
-87.6750627566,41.9123643542,-87.6513108767,41.9290469366,349125510.0,261236458.0
-87.6333080367,41.899602111,-87.6494887289,41.9226862843,261267239.0,370097351.0
-87.6701668569,42.0096228806,-87.6950125892,42.001571027,261289110.0,261224249.0
-87.7289580948,41.8712250372,-87.7142147077,41.8681324282,261169001.0,261116742.0
-87.6641882421,41.9799124453,-87.6706210432,41.9670117607,257171881.0,257173248.0
-87.6964352325,41.795430631,-87.695666342,41.7718485152,261163996.0,261150080.0
-87.6333080367,41.899602111,-87.6251921424,41.8788655841,261267239.0,27440219.0
-87.6188683546,41.8909220259,-87.6209929134,41.8849871918,269448563.0,623820257.0
-87.647113634,41.946489764,-87.6573411073,41.9727095466,262170926.0,257148930.0
-87.6178596758,41.8129489392,-87.5949254391,41.7788768603,261127048.0,261137159.0
-87.6763559892,41.9012069941,-87.6635175498,41.874005383,261202157.0,736019814.0
-87.5863483178,41.7441995348,-87.5949254391,41.7788768603,261172176.0,261137159.0
-87.6188683546,41.8909220259,-87.6209929134,41.8849871918,269448563.0,623820257.0
-87.6318639497,41.8920421365,-87.6209929134,41.8849871918,2291929239.0,623820257.0
-87.7655016086,41.9272609555,-87.6991553432,41.9227606205,261236570.0,366227246.0
-87.6341560931,41.922082541,-87.685362024,41.9286190509,656680113.0,261092768.0
-87.6494887289,41.9226862843,-87.6559981815,41.9442266014,370097351.0,261199726.0
-87.6378442095,41.8932163595,-87.671445766,41.9192250505,709413342.0,4332713755.0
-87.6327464887,41.8809944707,-87.6262105324,41.8991556134,28289897.0,261149262.0
-87.6378442095,41.8932163595,-87.6291051864,41.9002212967,709413342.0,250755811.0
-87.6640782395,41.9218774613,-87.6327464887,41.8809944707,250755914.0,28289897.0
-87.6950125892,42.001571027,-87.6634164054,41.9867117999,261224249.0,261218260.0
-87.6251921424,41.8788655841,-87.6763559892,41.9012069941,27440219.0,261202157.0
-87.6462109769,41.9218549112,-87.6460070664,41.9534000435,262369215.0,262167589.0
-87.6558787862,41.96581197,-87.6838349425,41.9477915865,257148945.0,261181630.0
-87.6327464887,41.8809944707,-87.644209287,41.856309817,28289897.0,345514666.0
-87.6525344838,41.8926581076,-87.6510618838,41.9217781876,261204537.0,370097483.0
-87.7633990316,41.9540276487,-87.6251921424,41.8788655841,261210232.0,27440219.0
-87.6084265019,41.7831007248,-87.5917077725,41.7458424102,261219408.0,261140619.0
-87.6750753124,41.713148612,-87.6233665115,41.7065878819,261210580.0,261137021.0
-87.6701668569,42.0096228806,-87.6634164054,41.9867117999,261289110.0,261218260.0
-87.6841474493,41.8847677845,-87.6209929134,41.8849871918,261135318.0,623820257.0
-87.5961833442,41.8089162826,-87.6251921424,41.8788655841,1588205336.0,27440219.0
-87.5982558383,41.7061257523,-87.6690544032,41.6897299145,261357912.0,261192294.0
-87.6635175498,41.874005383,-87.6333080367,41.899602111,736019814.0,261267239.0
-87.6999685912,41.9284315635,-87.6318639497,41.8920421365,369649696.0,2291929239.0
-87.6327464887,41.8809944707,-87.6314065252,41.8710158803,28289897.0,874447445.0
-87.6318639497,41.8920421365,-87.6429586652,41.8679024175,2291929239.0,256612742.0
-87.6711095263,41.9724370811,-87.6558149022,41.9955129914,257173202.0,1257584223.0
-87.6428084655,41.8853000224,-87.6327464887,41.8809944707,258020602.0,28289897.0
-87.6327464887,41.8809944707,-87.7279963634,41.8770568495,28289897.0,261154173.0
-87.642648998,41.8792550844,-87.6540926517,41.8716894745,257381494.0,2004538727.0
-87.7049072355,41.9283913974,-87.685362024,41.9286190509,369649678.0,261092768.0
-87.630963601,41.9094956686,-87.6219716519,41.8774061234,264429295.0,33718417.0
-87.6384040116,41.9015669095,-87.6499072264,41.9049353016,4499068774.0,734237297.0
-87.6429586652,41.8679024175,-87.6288741572,41.8920726347,256612742.0,258023465.0
-87.6101685859,41.7548461015,-87.5902857319,41.7621651218,261152707.0,261160225.0
-87.6318639497,41.8920421365,-87.6317173661,41.9146162864,2291929239.0,259745404.0
-87.667569312,41.8502663663,-87.6635175498,41.874005383,261151990.0,736019814.0
-87.6262105324,41.8991556134,-87.6327464887,41.8809944707,261149262.0,28289897.0
-87.6173580061,41.859349715,-87.6188683546,41.8909220259,11938585879.0,269448563.0
-87.7655016086,41.9272609555,-87.6333080367,41.899602111,261236570.0,261267239.0
-87.6763559892,41.9012069941,-87.6635175498,41.874005383,261202157.0,736019814.0
-87.6661106945,41.9360865352,-87.6327464887,41.8809944707,2895997706.0,28289897.0
-87.6317173661,41.9146162864,-87.642648998,41.8792550844,259745404.0,257381494.0
-87.6333080367,41.899602111,-87.6591665992,41.8090182499,261267239.0,386392006.0
-87.7228222513,41.9573606908,-87.7164304157,41.9782942489,261262167.0,261288782.0
-87.6261455896,41.9027880476,-87.6327464887,41.8809944707,261278115.0,28289897.0
-87.6221729369,41.8706073724,-87.6524349997,41.9672886138,2428811753.0,257168007.0
-87.6635175498,41.874005383,-87.6424975271,41.7771962546,736019814.0,261214537.0
-87.6540926517,41.8716894745,-87.6327464887,41.8809944707,2004538727.0,28289897.0
-87.6488131191,41.7478369814,-87.5917077725,41.7458424102,261137898.0,261140619.0
-87.6753116216,41.906025969,-87.684490122,41.8994222543,261110397.0,261135337.0
-87.6460070664,41.9534000435,-87.6640782395,41.9218774613,262167589.0,250755914.0
-87.6559981815,41.9442266014,-87.6763559892,41.9012069941,261199726.0,261202157.0
-87.6988915914,41.885621155,-87.6997544065,41.9211259143,261281940.0,261294943.0
-87.6690544032,41.6897299145,-87.6488950721,41.7174930361,261192294.0,261162196.0
-87.6424975271,41.7771962546,-87.6161341112,41.7632467988,261214537.0,261127106.0
-87.6006915709,41.8204569069,-87.6012851221,41.7904693995,261124292.0,261176761.0
-87.6203346241,41.8571838585,-87.6487879519,41.8361501547,288595701.0,261222943.0
-87.6233665115,41.7065878819,-87.5982558383,41.7061257523,261137021.0,261357912.0
-87.6838349425,41.9477915865,-87.6559981815,41.9442266014,261181630.0,261199726.0
-87.6841474493,41.8847677845,-87.6188683546,41.8909220259,261135318.0,269448563.0
-87.6291051864,41.9002212967,-87.6197106717,41.8950334495,250755811.0,262184019.0
-87.6358909539,41.9292629902,-87.642648998,41.8792550844,26099542.0,257381494.0
-87.6701845504,41.9633743823,-87.6542980837,41.9462945357,257157070.0,1764458377.0
-87.6159695226,41.7402057565,-87.5727819867,41.7615779081,261127123.0,261132617.0
-87.6333080367,41.899602111,-87.6763559892,41.9012069941,261267239.0,261202157.0
-87.5896070309,41.7979652088,-87.6012851221,41.7904693995,261141741.0,261176761.0
-87.6132286335,41.7179672564,-87.632184554,41.7544341714,261283275.0,261116450.0
-87.695666342,41.7718485152,-87.7083657043,41.7457577128,261150080.0,261166819.0
-87.6333080367,41.899602111,-87.6559981815,41.9442266014,261267239.0,261199726.0
-87.6040586249,41.8059249688,-87.6327464887,41.8809944707,261145916.0,28289897.0
-87.6350918563,41.8510178239,-87.6429586652,41.8679024175,261118916.0,256612742.0
-87.6467820813,41.938232293,-87.6661106945,41.9360865352,259575869.0,2895997706.0
-87.6988607973,41.8173662079,-87.7263633246,41.8108790078,418466972.0,261223177.0
-87.6357600901,41.9074919303,-87.6262149064,41.8925077809,261166853.0,258023463.0
-87.6574177422,41.9934409461,-87.6197106717,41.8950334495,261747507.0,262184019.0
-87.7633990316,41.9540276487,-87.6559981815,41.9442266014,261210232.0,261199726.0
-87.6753116216,41.906025969,-87.6470785093,41.942577185,261110397.0,261139211.0
-87.6578712629,41.9788750584,-87.6262105324,41.8991556134,257147094.0,261149262.0
-87.6251921424,41.8788655841,-87.7172201,41.8601900192,27440219.0,261174185.0
-87.6149864759,41.8205743953,-87.6428084655,41.8853000224,3985025077.0,258020602.0
-87.6591665992,41.8090182499,-87.667569312,41.8502663663,386392006.0,261151990.0
-87.6173580061,41.859349715,-87.6378442095,41.8932163595,11938585879.0,709413342.0
-87.6499072264,41.9049353016,-87.6261455896,41.9027880476,734237297.0,261278115.0
-87.6568039088,41.9491397709,-87.6462109769,41.9218549112,4384635705.0,262369215.0
-87.6378442095,41.8932163595,-87.6327464887,41.8809944707,709413342.0,28289897.0
-87.6530217894,41.9581548757,-87.6761824959,41.9505456965,257372149.0,307939992.0
-87.7058971305,41.8789144956,-87.6635175498,41.874005383,261132070.0,736019814.0
-87.6988607973,41.8173662079,-87.667569312,41.8502663663,418466972.0,261151990.0
-87.6209929134,41.8849871918,-87.6221729369,41.8706073724,623820257.0,2428811753.0
-87.6173580061,41.859349715,-87.6318639497,41.8920421365,11938585879.0,2291929239.0
-87.6251921424,41.8788655841,-87.6991553432,41.9227606205,27440219.0,366227246.0
